source,relation,target
Trichoderma,REQUIRES,Abiotic Stresses
Trichoderma,REQUIRES,Abiotic Stresses
Trichoderma,REQUIRES,Nitrogen-Use Efficiency
Trichoderma,REQUIRES,Photosynthetic Efficiency
Compost,REQUIRES,Sorghum
Compost,REQUIRES,Sugarcane
Compost,REQUIRES,Soil
Vermicompost,REQUIRES,Vegetable Crops
Vermicompost,REQUIRES,Crop
Vermicompost,REQUIRES,Nitrogen
Trichoderma Spp.,AFFECTED_BY,Fusarium
Trichoderma Spp.,AFFECTED_BY,Fusarium
Trichoderma Spp.,AFFECTED_BY,Rhizoctonia
Trichoderma Spp.,AFFECTED_BY,Sclerotinia
Trichoderma Spp.,AFFECTED_BY,Pythium
Trichoderma Spp.,AFFECTED_BY,Rhizoctonia
Trichoderma Spp.,AFFECTED_BY,Sclerotinia
Trichoderma Spp.,AFFECTED_BY,Pythium
Trichoderma Spp.,CONTROLLED_BY,Plant Pathogens
Trichoderma Spp.,CONTROLLED_BY,T. Viride
Trichoderma Spp.,CONTROLLED_BY,T. Viride
Trichoderma Spp.,CONTROLLED_BY,T. Harzianum
Trichoderma Spp.,CONTROLLED_BY,T. Harzianum
Trichoderma Spp.,CONTROLLED_BY,Plant Pathogens
Trichoderma Spp.,CONTROLLED_BY,T. Virens
Trichoderma Spp.,CONTROLLED_BY,T. Koningii
Trichoderma Spp.,REQUIRES,Neem Cake
Trichoderma Spp.,REQUIRES,Cow Dung
Bacillus Thuringiensis,AFFECTED_BY,Heliothis Bollworm
Bacillus Thuringiensis,CONTROLLED_BY,Insect Pests
Bacillus Thuringiensis,CONTROLLED_BY,Pesticide
Bacillus Thuringiensis,CONTROLLED_BY,Pest
Bacillus Thuringiensis,CONTROLLED_BY,American Bollworm
Bacillus Thuringiensis,CONTROLLED_BY,Lepidoptera
Bacillus Thuringiensis,CONTROLLED_BY,Biopesticides
Bacillus Thuringiensis,CONTROLLED_BY,Bollworms
Bacillus Thuringiensis,CONTROLLED_BY,P. Interpunctella
Bacillus Thuringiensis,CONTROLLED_BY,E. Cautella
Bacillus Thuringiensis,CONTROLLED_BY,Microbial Pesticides
Bacillus Thuringiensis,CONTROLLED_BY,Lepidoptera
Nuclear Polyhedrosis Virus,CONTROLLED_BY,Helicoverpa Armigera
Nuclear Polyhedrosis Virus,CONTROLLED_BY,Helicoverpa Assulta
Nuclear Polyhedrosis Virus,CONTROLLED_BY,Heliothis Virescens
Nuclear Polyhedrosis Virus,CONTROLLED_BY,Helicoverpa Zea
Insect Pests,AFFECTED_BY,Pseudomonas Fluorescens
Insect Pests,AFFECTED_BY,Bacillus Thuringiensis
Insect Pests,AFFECTED_BY,Bacillus Macerance
Insect Pests,AFFECTED_BY,Nuclear Polyhedrosis Virus
Insect Pests,AFFECTED_BY,Cytoplasmic Polyhedrosis Virus
Insect Pests,AFFECTED_BY,Baculovirus
Insect Pests,AFFECTED_BY,Pesticide Application
Insect Pests,AFFECTED_BY,Plant Disease
Insect Pests,AFFECTED_BY,Entomopathogenic Fungi
Insect Pests,AFFECTED_BY,Arthropod Populations
Insect Pests,AFFECTED_BY,Entomopathogenic Fungi
Insect Pests,AFFECTED_BY,Entomopathogens
Insect Pests,AFFECTED_BY,Entomopathogens
Insect Pests,AFFECTED_BY,Chemical Herbicides
Fruit Flies,GROWN_DURING,November
Fruit Flies,GROWN_DURING,December
Fruit Flies,GROWN_DURING,November
Fruit Flies,AFFECTED_BY,Cucurbits
Fruit Flies,AFFECTED_BY,Mango
Fruit Flies,CONTROLLED_BY,Malathion
Fruit Flies,CONTROLLED_BY,Methyl Eugenol
Fruit Flies,CONTROLLED_BY,Cue Lure
Fruit Flies,CONTROLLED_BY,Ddvp
Root-Knot Nematode,CONTROLLED_BY,Neem Cake
Root-Knot Nematode,CONTROLLED_BY,Carbofuran
Root-Knot Nematode,CONTROLLED_BY,Carbofuran
Mango,GROWN_IN,Punjab
Mango,GROWN_IN,India
Mango,GROWN_IN,Odisha
Mango,GROWN_IN,China
Mango,GROWN_IN,Mysuru
Mango,GROWN_IN,Mysuru
Mango,GROWN_IN,Unnao
Mango,GROWN_IN,Taiwan
Mango,GROWN_IN,Philippines
Mango,GROWN_IN,Australia
Mango,GROWN_IN,Pakistan
Mango,GROWN_IN,Malaysia
Mango,GROWN_IN,Taiwan
Mango,GROWN_IN,Indonesia
Mango,GROWN_IN,Punjab
Mango,GROWN_DURING,April
Mango,GROWN_DURING,February
Mango,GROWN_DURING,May-June
Mango,GROWN_DURING,Season
Mango,GROWN_DURING,April-May
Mango,GROWN_DURING,October-January
Mango,GROWN_DURING,November-December
Mango,GROWN_DURING,January-April
Mango,AFFECTED_BY,Mango Hoppers
Mango,AFFECTED_BY,Hoppers
Mango,AFFECTED_BY,Fruit Flies
Mango,AFFECTED_BY,Anthracnose
Mango,AFFECTED_BY,Storm
Mango,AFFECTED_BY,High Speed Winds
Mango,AFFECTED_BY,Fruit Borer
Mango,AFFECTED_BY,Mango Mealybug
Mango,AFFECTED_BY,Batocera Rufomaculata
Mango,AFFECTED_BY,Batocera Rubus
Mango,AFFECTED_BY,Sooty Blotch
Mango,AFFECTED_BY,Nut Weevil
Mango,AFFECTED_BY,Msw
Mango,CONTROLLED_BY,Methyl Eugenol
Mango,REQUIRES,Nitrogenous Fertilizers
Guava,GROWN_IN,Punjab
Guava,GROWN_IN,India
Guava,GROWN_IN,Whitefly
Guava,GROWN_IN,Sikkim
Guava,GROWN_IN,Northern India
Guava,GROWN_IN,Punjab
Guava,AFFECTED_BY,Red Vegetable Mite
Papaya,GROWN_IN,India
Papaya,GROWN_IN,Whitefly
Papaya,GROWN_IN,Jharkhand
Papaya,GROWN_IN,Jharkhand
Citrus,GROWN_IN,India
Citrus,GROWN_IN,Northern India
Citrus,AFFECTED_BY,Pests
Citrus,AFFECTED_BY,Diseases
Citrus,AFFECTED_BY,Red Vegetable Mite
Citrus,AFFECTED_BY,Sun Burn
Citrus,DEPENDS_ON,Plant Health
Citrus,DEPENDS_ON,Food Safety
Citrus,DEPENDS_ON,Public Health
Cucumber,GROWN_IN,India
Cucumber,GROWN_IN,Tripura
Cucumber,GROWN_IN,West Bengal
Cucumber,CONTROLLED_BY,Greenhouse Technology
Cucumber,CONTROLLED_BY,Cucumis Sativus
Cucumber,PREVENTED_BY,Carbosulfan
Melon,GROWN_IN,India
Pumpkin,GROWN_IN,India
Pumpkin,GROWN_IN,Tripura
Bitter Gourd,GROWN_IN,India
Bitter Gourd,REQUIRES,Nutritional Security
Snake Gourd,GROWN_IN,India
Snake Gourd,AFFECTED_BY,Cabbage Flea Beetle
Snake Gourd,CONTROLLED_BY,Trichosanthes Cucumerina
Sprayer,CONTROLLED_BY,Spray Fluid
Sprayer,CONTROLLED_BY,Insecticide
Sprayer,CONTROLLED_BY,Fungicide
Sprayer,CONTROLLED_BY,Weedicide
Sprayer,CONTROLLED_BY,Agro Chemicals
Sprayer,DEPENDS_ON,Nozzles
Sprayer,REQUIRES,Spray Fluid
Spray Fluid,REQUIRES,Water
Spray Fluid,REQUIRES,Water
Spray Fluid,REQUIRES,Water
Spray Fluid,REQUIRES,Water
Spray Fluid,REQUIRES,Water
Nozzle,CONTROLLED_BY,Foot Operated Sprayers
Nozzle,CONTROLLED_BY,Rocking Sprayers
Nozzle,CONTROLLED_BY,High Pressure Hydraulic Sprayers
Nozzle,CONTROLLED_BY,Motorized Knapsack Sprayer
Nozzle,CONTROLLED_BY,Mist Blower
Nozzle,CONTROLLED_BY,High Volume Sprayers
Knapsack Sprayer,CONTROLLED_BY,Spray Fluid
Knapsack Sprayer,REQUIRES,Pesticides
Bucket Sprayer,CONTROLLED_BY,Spray Fluid
Bucket Sprayer,REQUIRES,Pesticides
Foot Sprayer,CONTROLLED_BY,Spray Fluid
Pneumatic Sprayers,CONTROLLED_BY,Spray Fluid
Compression Knapsack Sprayer,CONTROLLED_BY,Spray Fluid
Power Operated Sprayers,CONTROLLED_BY,Spray Fluid
Ulv Sprayer,CONTROLLED_BY,Spray Fluid
Duster,CONTROLLED_BY,Granular Applicator
Duster,DEPENDS_ON,Nozzles
Duster,REQUIRES,Pesticide
Air-Assisted Electrostatic Sprayers,CONTROLLED_BY,Spray Fluid
Fogging Machine,CONTROLLED_BY,Spray Fluid
Vision Guided Spraying System,CONTROLLED_BY,Spray Fluid
Gps Guided System,CONTROLLED_BY,Spray Fluid
Crop,GROWN_IN,Protected Cultivation
Crop,AFFECTED_BY,Pest
Crop,AFFECTED_BY,Disease
Crop,AFFECTED_BY,Fallow Land
Crop,CONTROLLED_BY,Intercropping
Crop,CONTROLLED_BY,Mixed Cropping
Crop,CONTROLLED_BY,Plant Row Spacing Ratios
Crop,DEPENDS_ON,Weather Data
Crop,DEPENDS_ON,Soil Data
Crop,REQUIRES,Soil Moisture
Crop,RESISTANT_TO,Neck Bl
Crop,MODERATE_RESISTANT_TO,Leaf Blast
Crop,TOLERANT_TO,Brown Rot
Crop,TOLERANT_TO,Stem B
Crop,TOLERANT_TO,White Ears Head
Crop,TOLERANT_TO,Gall Midge
Crop,TOLERANT_TO,Leaf Folder
Crop,TOLERANT_TO,Thrip
Rice Field Rats,AFFECTED_BY,Botanicals
Rice Field Rats,AFFECTED_BY,Bio-Pesticides
Fertigation,CONTROLLED_BY,Irrigation
Fertigation,REQUIRES,Fertilizer
Fertigation,REQUIRES,Water
Tomato,GROWN_IN,Jammu And Kashmir
Tomato,GROWN_IN,India
Tomato,GROWN_IN,Protected Cultivation
Tomato,GROWN_IN,Whitefly
Tomato,GROWN_IN,Jammu And Kashmir
Tomato,GROWN_IN,Sikkim
Tomato,GROWN_IN,Tripura
Tomato,GROWN_IN,Budgam
Tomato,GROWN_IN,Anantnag
Tomato,GROWN_IN,Northern India
Tomato,GROWN_IN,North India
Tomato,GROWN_IN,Hanpv
Tomato,GROWN_IN,Bugam Batpora
Tomato,GROWN_DURING,April
Tomato,GROWN_DURING,October
Tomato,GROWN_DURING,Off-Season Vegetables
Tomato,AFFECTED_BY,Aphids
Tomato,AFFECTED_BY,Damping Off
Tomato,AFFECTED_BY,Whitefly
Tomato,AFFECTED_BY,Tuta Absoluta
Tomato,AFFECTED_BY,White Fly
Tomato,AFFECTED_BY,Lepidoptera
Tomato,AFFECTED_BY,Leaf Curl
Tomato,AFFECTED_BY,Damping Off
Tomato,AFFECTED_BY,Fruit Borer
Tomato,AFFECTED_BY,Tomato Mosaic Virus
Tomato,AFFECTED_BY,Spotted Wilt Virus
Tomato,AFFECTED_BY,Early Blight
Tomato,AFFECTED_BY,Alternaria Solani
Tomato,AFFECTED_BY,Red Vegetable Mite
Tomato,AFFECTED_BY,Root Knot Nematode
Tomato,AFFECTED_BY,Tolcd
Tomato,AFFECTED_BY,Bacterial Wilt
Tomato,AFFECTED_BY,Late Blight
Tomato,AFFECTED_BY,Disease Resistance
Tomato,AFFECTED_BY,Phytophthora Root Rot
Tomato,AFFECTED_BY,Root Knot Nematode
Tomato,AFFECTED_BY,Alternaria Solani
Tomato,AFFECTED_BY,Lepidoptera
Tomato,AFFECTED_BY,Bacterial Spot
Tomato,AFFECTED_BY,Buck Eye Rot
Tomato,CONTROLLED_BY,Mancozeb
Tomato,CONTROLLED_BY,Neem Cake
Tomato,CONTROLLED_BY,Imidacloprid
Tomato,CONTROLLED_BY,Indoxacarb
Tomato,CONTROLLED_BY,Chlorantraniliprole
Tomato,CONTROLLED_BY,Captan
Tomato,CONTROLLED_BY,Greenhouse Technology
Tomato,CONTROLLED_BY,Azoxystrobin
Tomato,CONTROLLED_BY,Streptocycline
Tomato,CONTROLLED_BY,Novaluron
Tomato,CONTROLLED_BY,Captan
Tomato,CONTROLLED_BY,Arka Rakshak
Tomato,CONTROLLED_BY,Hanpv
Tomato,DEPENDS_ON,Whitefly
Tomato,DEPENDS_ON,Pesticide
Capsicum,GROWN_IN,Jammu And Kashmir
Capsicum,GROWN_IN,Protected Cultivation
Capsicum,GROWN_IN,Jammu And Kashmir
Capsicum,GROWN_IN,Budgam
Capsicum,GROWN_DURING,Off-Season Vegetables
Capsicum,AFFECTED_BY,Nematodes
Capsicum,CONTROLLED_BY,Greenhouse Technology
Salad Cucumber,GROWN_IN,Protected Cultivation
Fym,REQUIRES,Paddy
Fym,REQUIRES,Cotton
Fym,REQUIRES,Sorghum
Fym,REQUIRES,Sugarcane
Fym,REQUIRES,Soil
Fym,REQUIRES,Npk
Fym,REQUIRES,Pseudomonas
Fym,REQUIRES,Pseudomonas
Fym,REQUIRES,Soil Health
Fym,REQUIRES,N
Fym,REQUIRES,P
Fym,REQUIRES,K
Fym,REQUIRES,Fusarium Oxysporum F.Sp.Udum
Fym,REQUIRES,P2O5
Fym,REQUIRES,K2O
Fym,REQUIRES,Npk
Fym,REQUIRES,Soil Moisture
Fym,REQUIRES,Coir Pith
Fym,REQUIRES,Coir Pith
Fym,REQUIRES,Trichoderma Harzianum
Fym,PREVENTED_BY,Mimosine
Fym,PREVENTED_BY,Zinc
Fym,HAS_SYMPTOM,Soil
Fym,INCORPORATED_IN,Soil
Exotic Ornamental Plants,GROWN_IN,Protected Cultivation
Bonemeal,REQUIRES,Soil
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,CONTROLLED_BY,Icar
Drip Irrigation,REQUIRES,Groundwater
Drip Irrigation,REQUIRES,Groundwater
Drip Irrigation,PREVENTED_BY,Overhead Irrigation
Drip Irrigation,PREVENTED_BY,Black Fungus
Trichoderma Viride,CONTROLLED_BY,Damping Off
Trichoderma Viride,CONTROLLED_BY,Fym
Trichoderma Viride,CONTROLLED_BY,Seed Treatment
Trichoderma Viride,CONTROLLED_BY,Seeds
Trichoderma Viride,CONTROLLED_BY,Seeds
Trichoderma Viride,CONTROLLED_BY,Damping Off
Trichoderma Viride,CONTROLLED_BY,Fusarium Oxysporum F.Sp. Ricini
Trichoderma Viride,CONTROLLED_BY,Biofungicide
Trichoderma Viride,REQUIRES,Seed Treatment
Carbosulfan,REQUIRES,Seed Treatment
19:19:19,REQUIRES,Soil
12:6:18,REQUIRES,Soil
Urea,CONTROLLED_BY,Soil Health Cards
Urea,DEPENDS_ON,Nitrogen
Urea,DEPENDS_ON,Nitrogen
Urea,REQUIRES,Sugarcane
Urea,REQUIRES,Soil
Urea,REQUIRES,Crop
Urea,REQUIRES,Agriculture
Urea,REQUIRES,Agriculture
Magnesium Nitrate,REQUIRES,Soil
Ferrous Sulphate,REQUIRES,Sugarcane
Ferrous Sulphate,REQUIRES,Soil
Ferrous Sulphate,REQUIRES,Iron Deficiency
Zinc Sulphate,REQUIRES,Cotton
Zinc Sulphate,REQUIRES,Sorghum
Zinc Sulphate,REQUIRES,Soil
Zinc Sulphate,REQUIRES,Zinc Deficiency
Zinc Sulphate,REQUIRES,Soil Moisture
Borax,REQUIRES,Soil
Borax,REQUIRES,Water
Borax,REQUIRES,Water
Chrysoperla Carnea,CONTROLLED_BY,Aphids
Chrysoperla Carnea,CONTROLLED_BY,Neem Oil
Chrysoperla Carnea,CONTROLLED_BY,Acephate
Chrysoperla Carnea,CONTROLLED_BY,Nske
Chrysoperla Carnea,CONTROLLED_BY,Phosalone
Chrysoperla Carnea,CONTROLLED_BY,Triazophos
Chrysoperla Carnea,CONTROLLED_BY,Nske
Chrysoperla Carnea,CONTROLLED_BY,Fish Oil Rosin Soap
Trichoderma Viride,CONTROLLED_BY,Damping Off
Trichoderma Viride,CONTROLLED_BY,Fym
Trichoderma Viride,CONTROLLED_BY,Seed Treatment
Trichoderma Viride,CONTROLLED_BY,Seeds
Trichoderma Viride,CONTROLLED_BY,Seeds
Trichoderma Viride,CONTROLLED_BY,Damping Off
Trichoderma Viride,CONTROLLED_BY,Fusarium Oxysporum F.Sp. Ricini
Trichoderma Viride,CONTROLLED_BY,Biofungicide
Trichoderma Viride,REQUIRES,Seed Treatment
Wettable Sulphur,CONTROLLED_BY,Crop
Wettable Sulphur,CONTROLLED_BY,Helminthosporium Leaf Spot
Wettable Sulphur,CONTROLLED_BY,Disease
Tobacco Caterpillar,AFFECTED_BY,Portulaca Oleracea
Neem,CONTROLLED_BY,Insecticides
Neem,CONTROLLED_BY,Integrated Pest Management
Neem,CONTROLLED_BY,Pests
Neem,CONTROLLED_BY,Insect Pests
Neem,CONTROLLED_BY,Vijay Neem
Neem,CONTROLLED_BY,Neem Coated Urea
Neem,CONTROLLED_BY,Desert Locust
Neem,CONTROLLED_BY,Biopesticides
Emamectin Benzoate,CONTROLLED_BY,Insecticides
Emamectin Benzoate,CONTROLLED_BY,Sucking Pests
Thiamethoxam,CONTROLLED_BY,Aphids
Thiamethoxam,CONTROLLED_BY,Pesticides
Thiamethoxam,CONTROLLED_BY,Nilaparvata Lugens
Kerala,GROWN_IN,Rice
Kerala,GROWN_IN,Vegetables
Kerala,GROWN_IN,Coconut
Kerala,GROWN_IN,Brinjal
Kerala,GROWN_IN,Tomato
Kerala,GROWN_IN,Lettuce
Kerala,GROWN_IN,Broccoli
Kerala,GROWN_IN,Spinach
Kerala,GROWN_IN,Mint
Kerala,GROWN_IN,Ladies Finger
Kerala,GROWN_DURING,Brackishwater
Tilapia,GROWN_IN,Aquaponics
Tilapia,GROWN_IN,North East Region
Carp,GROWN_IN,India
Carp,GROWN_IN,Aquaponics
Lettuce,GROWN_IN,India
Lettuce,GROWN_IN,California
Lettuce,GROWN_IN,Monterey County
Lettuce,GROWN_IN,Monterey County
Lettuce,GROWN_DURING,Harvest Season
Lettuce,AFFECTED_BY,V. Wilt
Lettuce,REQUIRES,Methyl Bromide
Broccoli,GROWN_IN,Ladakh
Broccoli,GROWN_IN,India
Broccoli,GROWN_IN,Polyhouses
Broccoli,GROWN_IN,Ladakh
Broccoli,GROWN_IN,Monterey County
Broccoli,GROWN_IN,Monterey County
Broccoli,GROWN_DURING,Summer
Broccoli,CONTROLLED_BY,Methyl Bromide
Broccoli,CONTROLLED_BY,Fumigation
Broccoli,PREVENTED_BY,Microsclerotia
Broccoli,PREVENTED_BY,Microsclerotia
Spinach,GROWN_IN,India
Spinach,GROWN_IN,Monterey County
Spinach,GROWN_IN,Monterey County
Spinach,AFFECTED_BY,V. Wilt
Spinach,AFFECTED_BY,Microsclerotia
Spinach,AFFECTED_BY,Microsclerotia
Spinach,REQUIRES,Soil
Spinach,HAS_SYMPTOM,Verticillium Dahliae
Spinach,INTRODUCES,V. Wilt
Mint,GROWN_IN,India
Mint,CONTROLLED_BY,Pests
Flowers,GROWN_IN,Jammu And Kashmir
Flowers,GROWN_IN,Bihar
Flowers,GROWN_IN,Jammu And Kashmir
Pesticide Residue,AFFECTED_BY,Pesticides
Pesticide Residue,AFFECTED_BY,Residual Toxicity
Pesticide Residue,AFFECTED_BY,Activated Carbon
Pesticide Residue,CAUSES,Diseases
Pesticide Residue,CAUSES,Cancer
Pesticide,AFFECTED_BY,Pesticide Residue
Pesticide,AFFECTED_BY,Pesticide Residue
Pesticide,AFFECTED_BY,Stylet-Borne Viruses
Pesticide,AFFECTED_BY,Carcinogenic Effects
Pesticide,AFFECTED_BY,Mutagenic Effects
Pesticide,AFFECTED_BY,Teratogenic Effects
Pesticide,CONTROLLED_BY,India
Pesticide,CONTROLLED_BY,Herbicides
Pesticide,CONTROLLED_BY,Fungicides
Pesticide,CONTROLLED_BY,Insecticides
Pesticide,CONTROLLED_BY,Pest
Pesticide,CONTROLLED_BY,Plant Pathogens
Pesticide,CONTROLLED_BY,Nozzles
Pesticide,CONTROLLED_BY,Pesticide Application
Pesticide,CONTROLLED_BY,Biopesticides
Pesticide,CONTROLLED_BY,Biocontrol Agents
Pesticide,DEPENDS_ON,Pesticide Toxicity
Pesticide,REQUIRES,Pesticide Adjuvant
Pesticide,REQUIRES,Pesticide Formulation
Pesticide,REQUIRES,Application Equipment
Pesticide,REQUIRES,Pest Management
Pesticide,REQUIRES,Pest Behaviour
Pesticide,REQUIRES,Spray Droplet Size
Pesticide,REQUIRES,Calibration
Pesticide,REQUIRES,Active Ingredient
Pesticide,PREVENTED_BY,Organic Certification
Insecticide,CONTROLLED_BY,Pesticide
Insecticide,CONTROLLED_BY,Soybean
Hydrogen Cyanide,CONTROLLED_BY,Pesticides
Nicotine,CONTROLLED_BY,Insecticides
Nicotine,CONTROLLED_BY,Integrated Pest Management
Imidacloprid,CONTROLLED_BY,Cotton
Imidacloprid,CONTROLLED_BY,Aphids
Imidacloprid,CONTROLLED_BY,Pesticide
Imidacloprid,CONTROLLED_BY,Shoot Fly
Imidacloprid,CONTROLLED_BY,Nilaparvata Lugens
Spinosad,CONTROLLED_BY,Insecticides
Fipronil,CONTROLLED_BY,Insecticides
Fipronil,CONTROLLED_BY,Thrips
Indoxacarb,CONTROLLED_BY,Pesticides
Indoxacarb,CONTROLLED_BY,Insecticides
Indoxacarb,CONTROLLED_BY,Pest
Flubendiamide,CONTROLLED_BY,Pest
Chlorantraniliprole,CONTROLLED_BY,Pest
Bavistin,CONTROLLED_BY,Wheat
Pest,AFFECTED_BY,Pesticides
Pest,AFFECTED_BY,Integrated Pest Management
Pest,AFFECTED_BY,Tomato
Pest,AFFECTED_BY,Nutrient Deficiency
Pest,CONTROLLED_BY,Integrated Pest Management
Pest,CONTROLLED_BY,Pesticide
Pest,CAUSES,Crop Health
Pesticide Formulation,REQUIRES,Water
Pesticide Formulation,REQUIRES,Water
Pesticide Formulation,REQUIRES,Water
Agricultural Products,PREVENTED_BY,Pesticide Residue
Agricultural Products,PREVENTED_BY,Pesticide Residue
Blitox 50 Wp,CONTROLLED_BY,Bud Rot
Pesticide Residue,AFFECTED_BY,Pesticides
Pesticide Residue,AFFECTED_BY,Residual Toxicity
Pesticide Residue,AFFECTED_BY,Activated Carbon
Pesticide Residue,CAUSES,Diseases
Pesticide Residue,CAUSES,Cancer
Carbaryl-1-Naphthyl -Methylcarbamate,CONTROLLED_BY,Pesticide
Ddt,CONTROLLED_BY,Pesticides
Ddt,CONTROLLED_BY,Insecticides
Ddt,CONTROLLED_BY,Integrated Pest Management
Ddt,CONTROLLED_BY,Pesticide
Ddt,CONTROLLED_BY,Green Revolution
Aldrin,CONTROLLED_BY,Pesticides
Aldrin,CONTROLLED_BY,Insecticides
Aldrin,CONTROLLED_BY,Pesticide
Endrin,CONTROLLED_BY,Pesticides
Endrin,CONTROLLED_BY,Insecticides
Endrin,CONTROLLED_BY,Pesticide
Chlordane,CONTROLLED_BY,Pesticides
Chlordane,CONTROLLED_BY,Insecticides
Chlordane,CONTROLLED_BY,Pesticide
Heptachlor,CONTROLLED_BY,Insecticides
Heptachlor,CONTROLLED_BY,Pesticide
Good Agricultural Practices (Gap),REQUIRES,Maximum Residue Limit
Organic Certification,REQUIRES,Good Agricultural Practices (Gap)
Organic Certification,REQUIRES,Good Agricultural Practices
Waiting Period,DEPENDS_ON,Pesticide
Waiting Period,REQUIRES,Pesticide Application
Waiting Period,REQUIRES,Pesticide Application
Good Agricultural Practices,DEPENDS_ON,Soil
Good Agricultural Practices,DEPENDS_ON,Water
Water,AFFECTED_BY,Bacteria
Water,AFFECTED_BY,Fungi
Water,DEPENDS_ON,Agricultural Production
Water,REQUIRES,Paddy
Water,REQUIRES,Rice
Water,REQUIRES,Cotton
Water,REQUIRES,Wheat
Water,REQUIRES,Chickpea
Water,REQUIRES,Sugarcane
Water,REQUIRES,Irrigation
Water,REQUIRES,Fisheries
Water,REQUIRES,Potato
Water,REQUIRES,Crop
Water,REQUIRES,Mustard
Water,REQUIRES,Groundnut
Water,REQUIRES,Fisheries
Water,REQUIRES,Pigeon Pea
Water,REQUIRES,Rapeseed
Water,REQUIRES,Sunnhemp
Water,REQUIRES,Kolinchi
Water,REQUIRES,Daincha
Water,REQUIRES,Wet Dusting
Water,PREVENTED_BY,Pesticide Active Ingredient
Nutrient Deficiency,AFFECTED_BY,Pathogen
Kissan Kerala Information System,GROWN_IN,Kerala
Kissan Kerala Information System,GROWN_IN,Kerala
Karshikajalakam,GROWN_IN,Kerala
Karshikajalakam,GROWN_IN,Kerala
Crop Health Decision Support System,GROWN_IN,Kerala
Crop Health Decision Support System,GROWN_IN,Kerala
Oushadham,GROWN_IN,Kerala
Oushadham,GROWN_IN,Kerala
Rubber,GROWN_IN,India
Rubber,GROWN_IN,Kerala
Rubber,GROWN_IN,Kerala
Rubber,GROWN_IN,North East Region
Community Radio,GROWN_IN,Wayanad District
Precision Farming,DEPENDS_ON,Global Positioning System
Precision Farming,DEPENDS_ON,Geographic Information Systems
Banana,GROWN_IN,India
Banana,GROWN_IN,Kerala
Banana,GROWN_IN,Kerala
Banana,GROWN_IN,Manipur
Banana,GROWN_IN,Sikkim
Banana,GROWN_IN,Tripura
Banana,GROWN_IN,Cold Storage
Banana,GROWN_IN,Harvesting
Banana,GROWN_IN,Coconut Gardens
Banana,GROWN_IN,Packing
Banana,GROWN_DURING,Season
Banana,GROWN_DURING,Pre-Cooling
Banana,AFFECTED_BY,Weevil
Banana,AFFECTED_BY,Fusarium Wilt Tr4
Banana,DEPENDS_ON,Weeds
Banana,DEPENDS_ON,Weeds
Banana,REQUIRES,Water
Banana,REQUIRES,Water
Banana,REQUIRES,Ethylene-Free Air
Banana,REQUIRES,Controlled Atmosphere
Tapioca,GROWN_IN,Kerala
Tapioca,GROWN_IN,Kerala
Tapioca,GROWN_IN,Tamil Nadu
Tapioca,GROWN_IN,Tamil Nadu
Tapioca,GROWN_IN,Coconut Gardens
Pineapple,GROWN_IN,India
Pineapple,GROWN_IN,Kerala
Pineapple,GROWN_IN,Kerala
Pineapple,GROWN_IN,Manipur
Pineapple,GROWN_IN,Tripura
Pineapple,GROWN_IN,West Bengal
Krishibhavans,GROWN_DURING,Agriclinics And Agri Business Centers
Plant Pathogens,AFFECTED_BY,Pesticides
Plant Pathogens,AFFECTED_BY,Disease
Soil Health,DEPENDS_ON,Soil
Soil Health,REQUIRES,Fertilizer
Soil Health,REQUIRES,Pesticide
Crop Insurance,AFFECTED_BY,Pradhan Mantri Fasal Bima Yojana
Crop Insurance,AFFECTED_BY,Pradhan Mantri Fasal Bima Yojana
Crop Insurance,AFFECTED_BY,Restructured Weather Based Insurance Scheme
Fertigation,CONTROLLED_BY,Irrigation
Fertigation,REQUIRES,Fertilizer
Fertigation,REQUIRES,Water
Okra,GROWN_IN,India
Okra,GROWN_IN,Kathua
Okra,GROWN_IN,West Bengal
Okra,AFFECTED_BY,Earias Vittella
Okra,AFFECTED_BY,Aphis Gossypii
Okra,AFFECTED_BY,Bemisia Tabaci
Okra,AFFECTED_BY,Powdery Mildew
Okra,AFFECTED_BY,Root Knot Nematode
Okra,AFFECTED_BY,Root Knot Nematode
Okra,AFFECTED_BY,Red Spider Mite
Okra,AFFECTED_BY,Leaf-Curl Disease
Okra,AFFECTED_BY,Mosaic Complex
Cassava,GROWN_IN,Andhra Pradesh
Cassava,GROWN_IN,India
Cassava,GROWN_IN,Kerala
Cassava,GROWN_IN,Whitefly
Cassava,GROWN_IN,Kerala
Cassava,GROWN_IN,Tamil Nadu
Fall Armyworm,AFFECTED_BY,Pesticides
Fall Armyworm,AFFECTED_BY,Pesticide
Stem Borer,GROWN_IN,Cardamom
Stem Borer,GROWN_DURING,May-June
Stem Borer,GROWN_DURING,March-April
Stem Borer,GROWN_DURING,December-January
Stem Borer,GROWN_DURING,September-October
Stem Borer,AFFECTED_BY,Maize
Stem Borer,AFFECTED_BY,Sugarcane
Stem Borer,AFFECTED_BY,Pesticide
Stem Borer,AFFECTED_BY,Monocrotophos 36 Sl
Shoot Fly,AFFECTED_BY,Maize
Tuta Absoluta,AFFECTED_BY,Tomatoes
Tuta Absoluta,AFFECTED_BY,Semiochemicals
Tuta Absoluta,AFFECTED_BY,Semiochemicals
